,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,youtube_id
49,8,0.0,0.30786842,0.20924942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16381757,0.13916187,0.29843846,0.12981418,0.27801985,0.27331358,0.177699,0.27990848,0.58330196,0.5055088,0.0,0.28708503,0.07044666,0.25089473,0.3987317,0.011666456,0.18128915,0.008361797,0.58900374,0.0,0.030617887,0.16910006,0.03421256,0.0,0.0,0.0,0.55819464,0.003813678,0.7039684,0.0,0.37265527,0.4113132,0.0061322367,0.17861263,0.030428326,0.2890597,0.15263538,0.0020975566,0.043151528,0.0,0.0,0.38169557,0.022730395,0.024183284,0.023260215,0.0,0.106685355,0.0,0.00021799952,0.0,0.0,0.029117774,0.0,0.0672375,0.2814664,0.02983495,0.108472094,0.008467345,0.004570623,0.0,0.0,0.009092746,0.112425365,0.05047878,0.8221409,0.0061466945,0.09163153,0.0,0.25027758,0.0,0.0,0.0,0.058288805,0.0018264845,0.13221392,0.033693906,0.23471288,0.0,0.18564545,0.0,1.450249,0.040693957,0.7104606,0.0,0.0,0.0,0.460142,0.0,0.4517559,0.004986025,0.0,0.0,0.0,0.004715291,0.0,0.084360525,0.08476485,0.15029535,0.0,0.0,0.0,0.0,0.0,0.007386929,0.66550285,0.0,0.15036723,0.035563514,0.1928529,0.048753787,0.008431258,0.039737515,0.021520536,0.06986411,0.24706848,riding camel,0paGUniTKIo
50,9,0.0,0.046136044,0.0591488,0.35527188,0.0,0.0,0.0,0.35489073,0.0,0.0,0.0,0.0,0.032328736,0.047429487,0.0,0.23438144,0.21834163,0.07323345,0.0,0.0,0.08756526,0.0,0.033113178,0.0,0.3027882,0.05396247,0.0,0.0,0.0,0.0,0.0,0.3650675,0.124859616,0.35366786,0.2305934,0.0,0.16080941,0.013140308,0.0,0.0,0.006594628,0.0,0.30973357,0.12600133,0.037732847,0.0,0.49088708,0.25065628,0.0,0.30360335,0.0,0.0,0.0,0.0,0.24904326,0.0,0.5688728,0.09296204,0.1475305,0.0,0.27130407,0.0,0.54510367,0.0,0.0024280036,0.0,0.0,0.23751757,0.0,0.022155065,0.16166939,0.0827816,0.0,0.0,0.019422958,0.3190299,0.0,0.3228715,0.11310817,0.30848777,0.0,0.4448815,0.1328946,0.0,0.41681632,0.18440744,0.29767713,0.015752511,0.0,0.0,0.0,0.15743797,0.0,0.69667923,0.005954741,0.72566986,0.0,0.030858139,0.024182046,0.0,0.018505966,0.87424976,0.34912875,0.23661324,0.0,0.0,0.051660635,0.0,0.42638883,0.0058953436,0.0,0.49789515,0.064836755,0.0,0.0,0.08348481,0.0052312776,0.19030184,0.0,0.3691041,0.05499149,0.0015708627,0.0,0.013954319,0.3970328,0.0,0.016351614,0.009515614,fixing hair,0PCo8DNNcRs
51,0,0.0146519365,0.11803757,0.3952157,0.0,0.0,0.0,0.0,0.0,0.020395512,0.03109032,0.0,0.0,0.0,0.36140698,0.047884583,0.0101617975,0.15485997,0.09868927,0.10361972,0.2213355,0.20376134,0.26113778,0.019156849,0.2762137,0.07439403,0.0,0.8924571,0.05444793,0.0,0.0065727634,0.465978,0.005062348,0.14378424,0.2724716,0.27540994,0.35550535,0.0,0.20988908,0.0,0.06463365,0.37380022,0.37484574,0.12494759,0.017469885,0.14365453,0.028706554,0.3854755,0.12407048,0.14150713,0.11935948,0.0,0.0,0.0,0.0004504798,0.16989179,0.0,0.43677697,0.0,0.0,0.35670885,0.012468355,0.0056270757,0.0,0.0,0.047539786,0.0,0.010078904,0.36209646,0.0023569183,0.007973136,0.110074416,0.29389575,0.0,0.0,0.27358443,0.03734415,0.1565929,0.10026996,0.4901356,0.07027476,0.0,0.10238485,0.0,0.062151574,0.0034246831,0.33813992,0.0,0.024930567,0.0,0.3363122,0.0,0.34030378,0.044566534,0.798919,0.00013214783,0.1955539,0.011847122,0.0,0.0,0.1097698,0.0,0.646153,0.20834503,0.035382766,0.0,0.0,0.025970513,0.0,0.3855318,0.0111356145,0.0,0.0,0.011330265,0.06654195,0.0,0.0,0.0061871586,0.19045334,0.0,0.055308647,0.57821286,0.010236461,0.15560816,0.019763697,0.0,0.0,0.18031666,0.0,wrapping present,0PLaN0hmMDY
52,1,0.119432725,0.10617844,0.22667119,0.0,0.0,0.0,0.0,0.0,0.01847314,0.011157565,0.0,0.0,0.0,0.101606354,0.23048854,0.0,0.13271545,0.19925235,0.053501092,0.22785246,0.165842,0.6024752,0.08661215,0.092563674,0.12928253,0.003333815,0.36301476,0.12796773,0.0,0.18505321,0.28592733,0.15384118,0.04284165,0.14913462,0.20729241,0.40076056,0.0,0.0,0.0,0.08824015,0.1001728,0.16977112,0.0045913933,0.1521068,0.18893771,0.03249367,0.2476759,0.096535936,0.54278386,0.15217963,0.0,0.0,0.0,0.0,0.07120839,0.055605195,0.919253,0.0,0.006867096,0.22877845,0.0,3.1744596e-05,0.0,0.0024595018,0.024815429,0.0,0.025255222,0.58578855,0.024531439,0.14174595,0.046073556,0.026121393,0.0,0.0,0.06489973,0.036353327,0.44902524,0.487298,0.5561708,0.09520094,0.029251942,0.06380511,0.0,0.052558474,0.009156753,0.095275804,0.0,0.09281533,0.0059062946,0.26238242,0.0,0.24235868,0.08836691,1.1217378,0.0,0.06377025,0.0030433424,0.0,0.0,0.33804306,0.0,0.65920526,0.023269476,0.026736002,0.008906833,0.0,0.12894395,0.0,0.10319257,0.19946502,0.003708745,0.0,0.021318074,0.043988295,0.0,0.0,0.0,0.2655293,0.0,0.009818584,0.24349551,0.10600762,0.13908932,0.015199615,0.0,0.08190842,0.19570486,0.0,spraying,0PuKsTKNdJU
53,2,0.0,0.0,0.18942276,0.0,0.0,0.0,0.027972355,0.0,0.0,0.0,0.058142085,0.041512955,0.0,0.2191509,0.54441595,0.2956254,0.7924034,0.22659937,0.019882727,0.16366085,0.7314696,0.94301826,0.8730523,0.0,1.0820123,0.12845436,0.8242542,0.5158235,0.057679214,0.31043172,0.010903436,0.19127333,0.0,0.0,0.6961581,0.0,0.007306458,0.0,0.0,0.1058254,0.05630066,0.8680023,0.01829492,1.3198645,0.14982924,0.0,0.05877453,0.058943857,0.026400011,0.0,0.009906535,0.0,0.0,0.0,0.23494811,0.0,0.010431138,0.0027912357,0.0,0.93695784,0.0,0.034823865,0.0,0.0,0.00010162443,0.0,0.07863743,0.020896697,0.055808343,0.0,0.14252605,0.041983582,0.0,0.0,0.3028445,0.11848517,0.0,0.64341414,0.0,0.5431917,0.05550263,0.61884755,0.0,0.0,0.0,0.018676925,0.058833875,0.13598318,0.013402542,0.07753386,0.0,0.12842755,0.34406382,0.34621352,0.00928833,0.10720191,0.016925577,0.0,0.0,0.014885587,0.0,0.58613575,0.00041535683,0.0,0.0,0.0,0.0959607,0.0,0.05289088,0.0,0.0,0.0,0.0058265543,0.0,0.0,0.0,0.0,0.15094408,0.0,0.09339876,0.5739325,0.67602545,0.0,0.0,0.118675694,0.0,0.029827628,0.33474422,flipping pancake,0qyu0s-bugk
54,3,0.0,0.051932562,0.3721905,0.0,0.0,0.0,0.20913562,0.0,0.016600117,0.0026256335,4.9956303e-05,0.009444365,0.0,0.058484055,0.047416743,0.05689972,0.080978304,0.81810355,0.0,0.1675427,0.11303513,0.5120615,0.015591447,0.0,0.0131715145,0.015111272,1.0112493,0.11650916,0.043426987,0.03434428,0.41925207,0.023563659,0.0,0.5131941,0.14242476,0.20068516,0.0,0.0,0.03378956,0.049782082,0.6098335,0.00012024714,0.15107699,0.09430014,0.0001323442,0.12455872,0.25196832,0.051272057,0.0,0.18351702,0.077212475,0.0,0.0,0.0,0.0050881235,0.012052296,0.06229923,0.0,0.028493753,0.35586435,0.16477072,0.018958772,0.0,0.04473796,0.011831822,0.0,0.0,0.0,0.11618935,0.021311864,0.42031989,0.39709777,0.0,0.0,0.5838804,0.014434195,0.0,0.17696345,0.0843183,0.27819666,0.0513908,0.195346,0.0,0.0,0.06411973,0.93109107,0.16931099,0.16302629,0.0,0.36306506,0.0016497134,0.10714158,0.005689779,0.32468763,0.0,0.08577522,0.0,0.0,0.0,0.17535508,0.0,0.8264842,0.110137306,0.06274151,0.0,0.0,0.05479354,0.0,0.28452283,0.027858015,0.045145698,0.0,0.0,0.0,0.0,0.0020047547,0.03077179,0.33228925,0.0,0.04830371,0.33532268,0.08911021,0.44339868,0.00961001,0.0,0.0,0.105187364,0.12885393,shot put,0-r7swaqMc8
55,4,0.0,0.009953059,0.2612763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038761795,0.0,0.0,0.24414316,0.5146468,0.46691513,0.38723525,0.20294759,0.13028088,0.31546688,0.51380587,0.6318791,0.27043533,0.00701625,0.7648374,0.087259285,0.33531412,0.46978664,0.031825326,0.07399813,0.0,0.35934728,0.00043874513,0.06924838,0.093938895,0.034164134,0.033239692,0.0,0.0,0.24541359,0.1688877,0.72599155,0.015427209,0.37342018,0.21400085,0.0,0.087371014,0.062470704,0.25158343,0.056510843,0.07974701,0.0,0.0,0.0,0.30391064,0.003705502,0.018220466,0.0016122416,0.0,0.34974998,0.0032329229,0.020796128,0.0,0.0,0.0010816153,0.0,0.34748006,0.21631081,0.026924428,0.0,0.05622209,0.07962897,0.0,0.0,0.013382154,0.084690124,0.010850224,0.6870564,0.013094837,0.67904186,0.0,0.6815364,0.0,0.0,0.0,0.12031212,0.0,0.15195638,0.01993,0.17748591,0.0,0.28512502,0.032676086,0.5300678,0.0037757545,0.44047466,0.0,0.0,0.0,0.02224796,0.0,0.5937658,0.054260284,0.0062033385,0.0,0.0,0.0231561,0.0,0.24433851,0.027553743,0.055448253,0.0,0.036074262,0.06371085,0.0,0.0,0.0,0.38960895,0.0,0.10480678,0.35286102,0.06479724,0.0,0.021600518,0.2373235,0.014735425,0.07637207,0.29314825,stretching leg,0RnftJozJAU
56,5,0.0,0.0697284,0.11697464,0.0,0.119843006,0.0,0.2159977,0.43061462,0.0,0.0,0.08555478,0.0,0.09393321,0.0,0.0,0.06500514,0.06317784,0.024413552,0.0,0.007045377,0.02528582,0.0,0.026230048,0.0,0.1343102,0.05852409,0.057093494,0.011934252,0.0,0.0,0.0,0.3679593,0.45393705,0.062301986,0.28953585,0.0,0.024544662,0.0,0.0,0.0,0.59918106,0.0,0.016113022,0.0,0.1621254,0.0,0.27138343,0.27916962,0.0,0.21673718,0.42965102,0.0,0.0,0.6275334,0.3332768,0.0,0.21849887,0.3907644,0.45502576,0.035136536,0.23129752,0.49121562,0.08664315,0.09622092,0.20145544,0.0,0.0,0.07455453,0.37227517,0.0,0.02537488,0.19305374,0.018314125,0.022844482,0.12926075,0.006354291,0.0,1.1499597,0.19015133,0.50097054,0.0,0.10993309,0.30883026,0.0,0.024854504,0.1847887,0.05063994,0.11112796,0.0,0.02961165,0.0,0.41932645,0.2219697,0.37667614,0.21248135,0.4323719,0.026934436,0.0,0.0035500645,0.066977024,0.0001352843,0.8826764,0.027927969,0.012955645,0.0,0.0,0.115517594,0.0,0.31455177,0.0,0.11806103,0.020269666,0.01629367,0.0,0.0,0.021844426,0.000567781,0.0106279915,0.32411635,0.0,0.012537932,0.06653363,0.0,0.039527588,0.011198598,0.0,0.009571426,0.017191488,flipping pancake,0S5GUT-AuxI
57,6,0.0,0.0924597,0.0,0.0,0.0,0.0,0.049285155,0.0,0.0,0.042884033,0.0,0.0,0.0,0.0,0.020413416,0.0,0.0945537,0.4918055,0.03074421,0.013997373,0.0,0.6130389,0.0,0.0,0.0,0.017565032,0.009275304,0.0,0.24230716,0.0,0.0,0.019002404,0.020976713,0.0,0.050201077,0.0040030754,0.0,0.0,0.0,0.41673166,0.07419859,0.0,0.0,0.0,1.3135903,0.0,0.0,0.030572291,0.0,0.9614911,0.0,0.07867201,0.0,0.0,0.270919,0.0,0.24604475,0.0,0.0,0.11584167,0.0,0.0,0.0,0.0,0.11077382,0.0,0.0,1.3007144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50443316,0.0,0.57592,0.06037273,0.0,0.0,0.0,0.0,0.0,0.0,0.5256678,0.0,0.0,0.29079503,0.22832516,0.0,0.19327445,0.0,1.4104742,0.037247695,0.027911142,0.0,0.0,0.0,0.19980514,0.34637907,0.13142972,0.020620743,0.18363391,0.0,0.0,0.0,0.0,0.007151292,0.0,0.0,0.0,0.17513153,0.06276889,0.0,0.0,2.1666665,0.4887631,0.0,0.0,0.0,1.0648801,0.0,0.0,0.0,0.0,0.037902504,0.024873719,dying hair,0ScxbOKR93k
58,7,0.46102652,0.009665345,0.40237027,0.0,0.071312055,0.0,0.008313568,0.0,0.0,0.0,0.0,0.0,0.0,0.30312186,0.06497014,0.3965211,0.0,0.1386032,0.022422384,0.40925774,0.23562892,0.3085336,0.022024015,0.32143825,0.09401353,0.0,0.4783081,0.014617416,0.023797836,0.017962689,0.04361265,0.030984327,0.11555271,0.2812365,0.35542074,0.09199692,0.0,0.30974653,0.0,0.0,0.25779223,0.028558958,0.020199308,0.0,0.004172941,0.0,0.30856872,0.04807327,0.39392865,0.019805815,0.12977858,0.0,0.054181583,0.0,0.23722842,0.018096784,0.7581818,0.0,0.001249128,0.18785223,0.056474507,0.4046896,0.01852192,0.0,0.21838553,0.0,0.0,0.1757302,0.0,0.2080973,0.2399348,0.9873336,0.0,0.18086012,0.00026921587,0.16954952,0.009308015,0.3376403,0.19055784,0.21918488,0.015170595,0.14720586,0.0,0.22904699,0.02339837,0.0043769986,0.0,0.078677945,0.0,0.07533687,0.0,0.14431635,0.023857525,0.369811,0.11054005,0.084030725,0.31922656,0.0,0.005334415,0.21918729,0.0004032088,0.43603644,0.15073806,0.0835942,0.00900752,0.0,0.018245319,0.0,0.12878112,0.028712202,0.0,0.0,0.2669349,0.014686939,0.0,0.0,0.0,0.207624,0.0,0.07681856,0.07993084,0.10121131,0.028405469,0.22568312,0.058587305,0.0011603172,0.10532443,0.0,balloon blowing,0sEiPFzx-i8
59,8,0.0,0.217141,0.08044605,0.0,0.0,0.0,0.0,0.0,0.0,0.29510897,0.0,0.0,0.0,0.08512908,0.288124,0.0,0.43248096,0.51845294,0.0,0.013905625,0.0,1.487552,0.016482448,0.0,0.016365794,0.0,0.3109521,0.0,0.0,0.0,0.53350693,0.0055397428,0.0,0.0,0.012077925,0.23778002,0.0058608144,0.0,0.0,0.038112678,0.52440894,0.12170704,0.028205892,0.09452482,0.0011210411,0.09707968,0.11749043,0.13933806,0.026479488,0.6955686,0.0,0.0,0.0,0.0,0.20755497,0.0021236464,0.10444431,0.0,0.0,0.41052866,0.0,0.0,0.0,0.0,0.1589147,0.0,0.0,0.36970004,0.7326463,0.0,0.011337765,0.21587984,0.0,0.0,0.16716366,0.004750843,0.0,0.012212467,0.08635227,0.0,0.012026602,0.1595452,0.0,0.0,0.0,0.7444722,0.034012537,0.10643874,0.044450596,0.15419361,0.0,0.019994553,0.0010518293,0.9789017,0.0,0.00605268,0.0,0.0,0.0,0.4208247,0.0,2.3984427,0.0,0.0,0.0,0.0,0.06315915,0.0,0.1060091,0.09943152,0.0,0.0,0.0,0.0,0.0,0.0,0.18124796,0.03763617,0.0,0.23785612,0.19208992,0.0253054,0.8578607,0.0,0.0,0.0,0.027160326,0.1170247,fixing hair,0snP4Newgws
60,9,0.014644849,0.616095,0.17581004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015235837,0.0153333815,0.0,0.20201607,0.49613,0.06681956,0.20785324,1.3512707,0.0,0.14489119,0.010879182,1.3329082,0.017878706,0.0,0.12591334,0.007724111,0.28084916,0.30590662,0.028228978,0.33211178,0.30190977,0.14146273,0.018574715,0.04597602,0.17991433,0.015718954,0.003138593,0.0,0.0,0.052101217,0.18835469,0.44920558,0.014396486,0.37599292,0.035966523,0.0,0.058499336,0.11607368,0.013054626,0.120570585,0.03843988,0.0,0.0,0.0,0.1812723,0.016525883,0.04887907,0.00030549188,0.0,0.2806678,0.0,0.0075293467,0.0,0.0,0.008739662,0.0,0.0,0.18582016,0.38701656,0.0065114587,0.19697383,0.19434957,0.0,0.0,0.03531081,0.4069497,0.0,0.19972833,0.0010497425,0.4057723,0.0023401028,0.04004749,0.0,0.0,0.0,0.44456595,0.34528476,0.08712706,0.019818217,0.055224705,0.0,0.25986537,0.09618574,1.296081,0.03978102,0.08947998,0.044987265,0.0,0.0,0.12122966,0.0,0.9211236,0.055253744,0.0,0.0,0.0,0.0757681,0.0,0.0,0.00045959372,0.0,0.0,0.036997896,0.0,0.0,0.0,0.03492082,0.18116042,0.0,0.06956775,0.33447284,0.2186059,0.0,0.0089072855,0.13987273,0.0,0.022140585,0.30583268,dying hair,0taRnclytGA
61,0,0.08582238,0.17435813,0.15509506,0.0,0.0,0.0,0.017637087,0.0,0.0,0.027343253,0.0,0.0,0.0,0.283006,0.63878566,0.0,0.06506548,0.2359015,0.0,0.20883667,0.044006407,0.7829243,0.0,0.0,0.33816934,0.0077250963,0.58547884,0.0703877,0.004224368,0.014950633,0.21037833,0.03911791,0.013968813,0.2814892,0.054672558,0.11788966,0.0,0.07135131,0.0,0.3193906,0.29621765,0.41295505,0.0,0.19736665,0.4633475,0.0647613,0.19779947,0.1114526,0.34490526,0.15733412,0.0,0.0,0.008186411,0.0,0.106208965,0.0054439073,0.13818273,0.0,0.0,0.21306439,0.0,0.0,0.0,0.02067918,0.031657767,0.0,0.0,0.8389109,0.10616009,0.05881362,0.10079805,0.33244815,0.0,0.00548779,0.035071865,0.10819839,0.020365316,0.31931192,0.4979399,0.03429877,0.019526668,0.21837282,0.0,0.059730608,0.033577718,0.26891357,0.001507682,0.022513354,0.005093568,0.17189583,0.0,0.17944244,0.01544289,1.0649235,0.0,0.24379173,0.0,0.0,0.0,0.08391161,0.0,1.6000239,0.035659347,0.0,0.0,0.0,0.0,0.0,0.27861977,0.12875573,0.0,0.0,0.096983016,0.0027257302,0.0,0.0,0.0,0.27560478,0.0,0.03144408,0.18739791,0.03925545,0.00064662844,0.0021558912,0.0,0.012177574,0.13286552,0.0053535486,riding camel,0TFD222QOOw
62,1,0.0118742315,0.5031233,0.17529003,0.0,0.0,0.0,0.0026150956,0.0,0.0,0.01883956,0.0,0.0,0.0,0.10247239,0.17509064,0.011423309,0.06195985,0.10408789,0.1781141,0.31224617,0.01719405,0.20993786,0.023368085,0.022449335,0.115281664,0.026687587,0.09497924,0.19232637,0.0043216334,0.0,0.016611796,0.16459957,0.0,0.109167635,0.23483086,0.22911532,0.0,0.0,0.0,0.51786727,0.13426565,0.29904523,0.09403597,0.0983798,0.33459884,0.034577876,0.21342106,0.18606341,0.59967446,0.25638962,0.0,0.010800229,0.0,0.0,0.5486051,0.0,0.114072785,0.0,0.0,0.023269165,0.0,0.0,0.0,0.0,0.24282935,0.0,0.0019427029,0.60315406,0.0,0.0529644,0.0,0.0,0.0,0.0,0.025390025,0.0062717916,0.049800802,1.0266051,0.6284491,0.00016176779,0.0,0.01654203,0.0,0.0031538357,0.0,0.13582018,0.0,0.039032843,0.0,0.16721728,0.0,0.3261366,0.0,0.5267057,0.25975308,0.97381705,0.0,0.0,0.0,0.07191809,0.0035818398,0.89524734,0.0,0.12000873,0.0,0.021369947,0.12807254,0.0,0.12951857,0.16732456,0.0,0.0,0.2250478,0.06330957,0.0,0.0,0.011291595,0.4087738,0.0,0.019461129,0.0,0.13610002,0.20890716,0.014877613,0.0,0.007733401,0.44478387,0.0010453586,riding camel,0t-YfvZNdks
63,2,0.08465765,0.025107885,0.18710956,0.0,0.025521759,0.0,0.027113631,0.0,0.036319375,0.00042435675,0.0,0.0,0.0,0.01741708,0.14087248,0.071269855,0.3292665,0.25909826,0.011936645,0.7789631,0.086152926,0.23914778,0.02812231,0.0,0.061785407,0.36204058,0.43820462,0.32121935,0.37910867,0.08741629,0.17265669,0.012034485,0.048985135,0.18325007,0.18108955,0.16553706,0.0,0.017487518,0.16563818,0.12817344,0.20957246,0.12954935,0.17266533,0.0071929498,0.2835959,0.05464656,0.065552816,0.013972163,0.06873262,0.19490764,0.0,0.16287139,0.0,0.0,0.16474265,0.08938247,0.75374293,0.007922514,0.023732075,0.18440436,0.17319758,0.020283839,0.0,0.0,0.21301058,0.0,0.0,0.56747496,0.02591998,0.015388262,0.02589268,0.1421976,0.0,0.0,0.28266573,0.30611175,0.0,0.42885247,0.3003649,0.23373601,0.10004952,0.41254243,0.0,0.020623092,0.0,0.068123914,0.029108206,0.12239101,0.009438905,0.58511215,0.0,0.12312122,0.036357794,0.32181406,0.05398631,0.31648728,0.0,0.0,0.0,0.40533218,0.13968793,0.21341178,0.000694458,0.23279998,0.0,0.0,0.07185887,0.0,0.27109155,0.011472205,0.0065269186,0.0,0.088171646,0.27952078,0.0,0.0,0.2631564,0.3183705,0.0,0.028100958,0.020647103,0.080379464,0.0,0.06659854,0.0,0.0,0.1795303,0.08757277,stretching leg,0UhmB8yn7wU
64,3,0.41023862,0.011588438,0.038999043,0.0,0.0,0.0,0.0,0.0,0.016162079,0.0,0.0041293087,0.0,0.0,0.83413965,0.30222994,0.028125253,0.70704347,0.15460694,0.3668354,0.10391281,0.0024704086,0.12138597,0.0,0.9889443,0.024840899,0.0,0.58922845,0.054335717,0.0,0.17732261,0.109761834,0.0,0.7211034,0.0,0.03339713,0.48415512,0.0,0.03617601,0.0,0.17041735,0.018369842,0.11717415,0.0,0.056135297,0.42752725,0.0,0.0,0.0,0.051579963,0.0072208066,0.053516608,0.0,0.0,0.0,0.007601047,0.0017232378,0.5752178,0.06516579,0.0,0.6360663,0.0,0.08047044,0.0,0.0,0.19371003,0.0,0.030587124,1.0490477,0.0,0.0,0.0,0.033082638,0.0,0.0,0.013585344,0.0,0.71800184,0.2230289,0.42154992,0.0,0.0,0.23597962,0.0,0.0,0.0,0.024042998,0.0,0.19557647,0.0,0.28030744,0.0,0.016320832,0.013881672,0.8354709,0.0040805954,0.6064072,0.005521259,0.0,0.0,0.0,0.0,0.5643567,0.0,0.0,0.0,0.0,0.09719581,0.025289526,0.62933874,0.0,0.0,0.1190856,0.032086473,0.30784285,0.0,0.0,0.0,0.32714638,0.0,0.0,0.08641504,0.0039978083,0.009291167,0.022461066,0.0,0.0,0.29303133,0.0,fixing hair,0UJdcAb79ho
65,4,0.41621852,0.0,0.13337381,0.0,0.7718914,0.06934943,0.0,0.0,0.03714583,0.0,0.0,0.0,0.0,0.0036751027,0.0,1.0210884,0.0,0.046410553,0.0101727275,0.2503541,0.320283,0.0,0.0027480419,0.0,0.16284792,0.0,0.02085431,0.021285757,0.0,0.019540433,0.0,0.2844661,0.10405432,0.21449526,0.35826877,0.0,0.0,0.0,0.0,0.0,0.038061567,0.0,0.0,0.0,0.07264226,0.022108693,0.11667071,0.0030756579,0.36685485,0.0,0.25791693,0.0,0.16641046,0.0,0.3003219,0.0,0.14618362,0.0,0.02029096,0.0,0.0,0.40243584,0.01506373,0.0,0.028093223,0.0,0.0,0.28867444,0.005504328,0.3512384,0.13435657,1.2075005,0.0,0.41750917,0.0,0.0,0.0,0.7340793,0.34195334,0.4411849,0.0,0.01456725,0.0,0.74843585,0.023494832,0.0,0.0,0.65589046,0.0,0.0,0.0,0.39605626,0.000965786,1.3788778,0.009827534,0.19222565,0.068447635,0.0,0.0,0.13349621,0.0,0.14317818,0.09513957,0.23773822,0.26608407,0.0,0.022748655,0.0,0.20259085,0.0,0.0,0.0,0.14688084,0.049746674,0.0,0.0,0.0,0.11083837,0.0,0.014677445,0.011377093,0.2159092,0.0,0.045615416,0.4374929,0.0,0.017342495,0.0,shot put,0uXHgiYKV2g
66,5,0.0,0.019147221,0.07188315,0.0,0.0,0.0,0.08380199,0.0,0.0,0.0,0.17509985,0.20485523,0.0,0.02718598,0.20650879,0.28696293,0.38736916,1.2304994,0.002942014,0.2821156,0.10942592,0.7093843,0.005680778,0.0,0.11478815,0.05690511,0.77034235,0.34254497,0.079226054,0.58908963,0.12679319,0.08568914,0.0,0.014304896,0.07378346,0.0,0.022685222,0.0,0.0,0.0,0.053749353,0.123712376,0.04018226,0.31236067,0.2584916,0.02329221,0.0,0.036321513,0.0,0.0004767865,0.0705332,0.0,0.0,0.0,0.32241935,0.0,0.08666543,0.027805876,0.0,1.1382009,0.0,0.095623575,0.0,0.0,0.00883861,0.0,0.014438918,0.07150829,0.3663649,0.0,0.1938543,0.011626264,0.0,0.0,0.4926939,0.14326593,0.0,0.23430829,0.0,0.8567966,0.0060001416,0.40099365,0.0,0.005190534,0.0,0.24045208,0.1611418,0.19138849,0.0,0.24846712,0.0,0.037649237,0.25686613,0.45040312,0.03818593,0.06354702,0.0017475847,0.0,0.0,0.2594027,0.0,0.41917872,0.04143982,0.0,0.0,0.0,0.04587969,0.0,0.21797326,0.0,0.0,0.0,0.0,0.14824338,0.0,0.0,0.03540338,0.30269754,0.0,0.015097545,0.2710849,0.7536167,0.022305463,0.0,0.030967733,0.0,0.03334839,0.77283704,spraying,0VGlrBuzIjY
67,6,0.32020932,0.029427338,0.11857878,0.0,0.08954722,0.0479508,0.0,0.007457701,0.0,0.019920852,0.0,0.0,0.0,0.01492874,0.012258444,0.019093653,0.27522787,0.1895332,0.14861898,0.08316064,0.123524845,0.011837964,0.104600154,0.08670868,0.20034547,0.13396542,0.15882218,0.14912313,0.0,0.0,0.0,0.03780641,0.2064085,0.21757117,0.036212143,0.05791106,0.0,0.08355816,0.0,0.028482724,0.21508355,0.0,0.13566968,0.0,0.16529411,0.0,0.6059084,0.25132346,0.25441456,0.39698106,0.053195797,0.0,0.27636856,0.0,0.40862742,0.052573938,0.3845323,0.0,0.11719713,0.13026984,0.24463764,0.020743662,0.0056975083,0.0,0.009916855,0.0,0.035571426,0.4329644,0.0,0.12586229,0.06051601,0.0,0.0,0.013468778,0.0,0.0,0.3774179,0.67623067,0.6447547,0.019655747,0.18595912,0.34003043,0.0,0.01175492,0.10639034,0.0,0.0,0.13125211,0.0,0.091989316,0.0,0.02790491,0.023536017,0.37364292,0.34055507,0.50509375,0.025651878,0.0,0.0,0.31726632,0.0,0.058177255,0.017321074,0.16167155,0.0,0.022248456,0.31351447,0.10509686,0.21957979,0.04138546,0.0,0.06577261,0.108033694,0.0,0.0,0.0,0.0,0.33603147,0.0,0.2086256,0.0026199433,0.04182585,0.0,0.38516745,0.21197884,0.7590009,0.12644099,0.0,riding camel,0Vx6pI74Y8o
